type,table_name,column_name,full_type,is_nullable,col_default
COL,cash_accounts,id,uuid,NO,gen_random_uuid()
COL,cash_accounts,tenant_id,uuid,NO,null
COL,cash_accounts,company_id,uuid,NO,null
COL,cash_accounts,branch_id,uuid,YES,null
COL,cash_accounts,code,character varying(50),NO,null
COL,cash_accounts,name_ar,character varying(200),NO,null
COL,cash_accounts,name_en,character varying(200),YES,null
COL,cash_accounts,account_type,character varying(20),NO,null
COL,cash_accounts,gl_account_id,uuid,NO,null
COL,cash_accounts,bank_name,character varying(200),YES,null
COL,cash_accounts,bank_branch,character varying(200),YES,null
COL,cash_accounts,account_number,character varying(100),YES,null
COL,cash_accounts,iban,character varying(50),YES,null
COL,cash_accounts,swift_code,character varying(20),YES,null
COL,cash_accounts,currency,character varying(3),YES,'USD'::character varying
COL,cash_accounts,current_balance,numeric,YES,0
COL,cash_accounts,custodian_id,uuid,YES,null
COL,cash_accounts,is_active,boolean,YES,true
COL,cash_accounts,created_at,timestamp with time zone,YES,now()
COL,cash_accounts,updated_at,timestamp with time zone,YES,now()
COL,cash_transactions,id,uuid,NO,gen_random_uuid()
COL,cash_transactions,tenant_id,uuid,NO,null
COL,cash_transactions,company_id,uuid,NO,null
COL,cash_transactions,branch_id,uuid,YES,null
COL,cash_transactions,transaction_number,character varying(50),NO,null
COL,cash_transactions,transaction_date,date,NO,CURRENT_DATE
COL,cash_transactions,transaction_type,character varying(20),NO,null
COL,cash_transactions,cash_account_id,uuid,NO,null
COL,cash_transactions,to_cash_account_id,uuid,YES,null
COL,cash_transactions,amount,numeric,NO,null
COL,cash_transactions,currency,character varying(3),YES,'USD'::character varying
COL,cash_transactions,exchange_rate,numeric,YES,1
COL,cash_transactions,party_type,character varying(20),YES,null
COL,cash_transactions,party_id,uuid,YES,null
COL,cash_transactions,party_name,character varying(200),YES,null
COL,cash_transactions,contra_account_id,uuid,YES,null
COL,cash_transactions,payment_method,character varying(50),YES,null
COL,cash_transactions,check_number,character varying(50),YES,null
COL,cash_transactions,check_date,date,YES,null
COL,cash_transactions,reference_type,character varying(50),YES,null
COL,cash_transactions,reference_id,uuid,YES,null
COL,cash_transactions,reference_number,character varying(100),YES,null
COL,cash_transactions,description,text,YES,null
COL,cash_transactions,journal_entry_id,uuid,YES,null
COL,cash_transactions,status,character varying(20),YES,'confirmed'::character varying
COL,cash_transactions,created_by,uuid,YES,null
COL,cash_transactions,created_at,timestamp with time zone,YES,now()
COL,cash_transactions,updated_at,timestamp with time zone,YES,now()
COL,category_customer_access,id,uuid,NO,gen_random_uuid()
COL,category_customer_access,tenant_id,uuid,NO,null
COL,category_customer_access,category_id,uuid,NO,null
COL,category_customer_access,customer_id,uuid,YES,null
COL,category_customer_access,customer_group_id,uuid,YES,null
COL,category_customer_access,access_type,character varying(20),YES,'allow'::character varying
COL,category_customer_access,notes,text,YES,null
COL,category_customer_access,valid_from,date,YES,null
COL,category_customer_access,valid_to,date,YES,null
COL,category_customer_access,is_active,boolean,YES,true
COL,category_customer_access,created_at,timestamp with time zone,YES,now()
COL,category_customer_access,created_by,uuid,YES,null
COL,category_customer_access,updated_at,timestamp with time zone,YES,now()
COL,changelog,id,uuid,NO,gen_random_uuid()
COL,changelog,version,character varying(50),NO,null
COL,changelog,release_date,date,NO,null
COL,changelog,title_ar,character varying(200),NO,null
COL,changelog,title_en,character varying(200),YES,null
COL,changelog,description_ar,text,YES,null
COL,changelog,description_en,text,YES,null
COL,changelog,changes,jsonb,NO,null
COL,changelog,product_id,uuid,YES,null
COL,changelog,is_major,boolean,YES,false
COL,changelog,is_published,boolean,YES,true
COL,changelog,created_at,timestamp with time zone,YES,now()
COL,changelog,updated_at,timestamp with time zone,YES,now()
COL,chart_of_accounts,id,uuid,NO,gen_random_uuid()
COL,chart_of_accounts,tenant_id,uuid,NO,null
COL,chart_of_accounts,company_id,uuid,NO,null
COL,chart_of_accounts,account_code,character varying(50),NO,null
COL,chart_of_accounts,name_ar,character varying(200),NO,null
COL,chart_of_accounts,name_en,character varying(200),YES,null
COL,chart_of_accounts,name_ru,character varying(200),YES,null
COL,chart_of_accounts,name_uk,character varying(200),YES,null
COL,chart_of_accounts,name_ro,character varying(200),YES,null
COL,chart_of_accounts,name_pl,character varying(200),YES,null
COL,chart_of_accounts,name_tr,character varying(200),YES,null
COL,chart_of_accounts,name_de,character varying(200),YES,null
COL,chart_of_accounts,name_it,character varying(200),YES,null
COL,chart_of_accounts,account_type_id,uuid,NO,null
COL,chart_of_accounts,parent_id,uuid,YES,null
COL,chart_of_accounts,is_group,boolean,YES,false
COL,chart_of_accounts,is_detail,boolean,YES,true
COL,chart_of_accounts,level,integer,YES,1
COL,chart_of_accounts,full_code,character varying(200),YES,null
COL,chart_of_accounts,currency,character varying(3),YES,null
COL,chart_of_accounts,is_multi_currency,boolean,YES,false
COL,chart_of_accounts,is_bank_account,boolean,YES,false
COL,chart_of_accounts,bank_name,character varying(200),YES,null
COL,chart_of_accounts,bank_account_number,character varying(100),YES,null
COL,chart_of_accounts,is_cash_account,boolean,YES,false
COL,chart_of_accounts,is_receivable,boolean,YES,false
COL,chart_of_accounts,is_payable,boolean,YES,false
COL,chart_of_accounts,opening_balance,numeric,YES,0
COL,chart_of_accounts,current_balance,numeric,YES,0
COL,chart_of_accounts,description,text,YES,null
COL,chart_of_accounts,notes,text,YES,null
COL,chart_of_accounts,is_system,boolean,YES,false
COL,chart_of_accounts,is_active,boolean,YES,true
COL,chart_of_accounts,created_at,timestamp with time zone,YES,now()
COL,chart_of_accounts,updated_at,timestamp with time zone,YES,now()
COL,chart_of_accounts,external_code,character varying(100),YES,null
COL,chart_templates,id,uuid,NO,gen_random_uuid()
COL,chart_templates,tenant_id,uuid,YES,null
COL,chart_templates,template_code,character varying(50),NO,null
COL,chart_templates,template_name_ar,character varying(200),NO,null
COL,chart_templates,template_name_en,character varying(200),YES,null
COL,chart_templates,description_ar,text,YES,null
COL,chart_templates,description_en,text,YES,null
COL,chart_templates,chart_type,character varying(30),NO,null
COL,chart_templates,include_demo_data,boolean,YES,false
COL,chart_templates,is_active,boolean,YES,true
COL,chart_templates,created_at,timestamp with time zone,YES,now()
COL,chart_templates,updated_at,timestamp with time zone,YES,now()
COL,coa_template_cash_accounts,id,uuid,NO,gen_random_uuid()
COL,coa_template_cash_accounts,template_id,uuid,NO,null
COL,coa_template_cash_accounts,code,character varying(50),NO,null
COL,coa_template_cash_accounts,account_code,character varying(50),NO,null
COL,coa_template_cash_accounts,name_ar,character varying(200),NO,null
COL,coa_template_cash_accounts,name_en,character varying(200),YES,null
COL,coa_template_cash_accounts,account_type,character varying(20),NO,null
COL,coa_template_cash_accounts,currency,character varying(3),YES,'UAH'::character varying
COL,coa_template_cash_accounts,opening_balance,numeric,YES,0
COL,coa_template_cash_accounts,bank_name,character varying(200),YES,null
COL,coa_template_cash_accounts,created_at,timestamp with time zone,YES,now()
COL,coa_template_cash_accounts,updated_at,timestamp with time zone,YES,now()
COL,coa_template_items,id,uuid,NO,gen_random_uuid()
COL,coa_template_items,template_id,uuid,NO,null
COL,coa_template_items,account_code,character varying(50),NO,null
COL,coa_template_items,parent_code,character varying(50),YES,null
COL,coa_template_items,account_type_code,character varying(20),NO,null
COL,coa_template_items,name_ar,character varying(200),NO,null
COL,coa_template_items,name_en,character varying(200),YES,null
COL,coa_template_items,name_ru,character varying(200),YES,null
COL,coa_template_items,name_uk,character varying(200),YES,null
COL,coa_template_items,name_ro,character varying(200),YES,null
COL,coa_template_items,name_pl,character varying(200),YES,null
COL,coa_template_items,name_tr,character varying(200),YES,null
COL,coa_template_items,name_de,character varying(200),YES,null
COL,coa_template_items,name_it,character varying(200),YES,null
COL,coa_template_items,is_group,boolean,YES,false
COL,coa_template_items,is_detail,boolean,YES,true
COL,coa_template_items,level,integer,YES,1
COL,coa_template_items,is_cash_account,boolean,YES,false
COL,coa_template_items,is_bank_account,boolean,YES,false
COL,coa_template_items,is_receivable,boolean,YES,false
COL,coa_template_items,is_payable,boolean,YES,false
COL,coa_template_items,is_inventory,boolean,YES,false
COL,coa_template_items,is_fabric_inventory,boolean,YES,false
COL,coa_template_items,default_currency,character varying(3),YES,'UAH'::character varying
COL,coa_template_items,opening_balance,numeric,YES,0
COL,coa_template_items,display_order,integer,YES,0
COL,coa_template_items,created_at,timestamp with time zone,YES,now()
COL,coa_template_items,updated_at,timestamp with time zone,YES,now()
COL,coa_templates,id,uuid,NO,gen_random_uuid()
COL,coa_templates,code,character varying(50),NO,null
COL,coa_templates,name_ar,character varying(200),NO,null
COL,coa_templates,name_en,character varying(200),YES,null
COL,coa_templates,name_ru,character varying(200),YES,null
COL,coa_templates,name_uk,character varying(200),YES,null
COL,coa_templates,name_ro,character varying(200),YES,null
COL,coa_templates,name_pl,character varying(200),YES,null
COL,coa_templates,name_tr,character varying(200),YES,null
COL,coa_templates,name_de,character varying(200),YES,null
COL,coa_templates,name_it,character varying(200),YES,null
COL,coa_templates,description_ar,text,YES,null
COL,coa_templates,description_en,text,YES,null
COL,coa_templates,icon,character varying(50),YES,null
COL,coa_templates,industry_code,character varying(50),YES,null
COL,coa_templates,accounts_count,integer,YES,0
COL,coa_templates,is_default,boolean,YES,false
COL,coa_templates,is_active,boolean,YES,true
COL,coa_templates,display_order,integer,YES,0
COL,coa_templates,created_at,timestamp with time zone,YES,now()
COL,coa_templates,updated_at,timestamp with time zone,YES,now()
COL,commission_entries,id,uuid,NO,uuid_generate_v4()
COL,commission_entries,company_id,uuid,YES,null
COL,commission_entries,agent_id,uuid,YES,null
COL,commission_entries,rule_id,uuid,YES,null
COL,commission_entries,reference_type,character varying(50),NO,null
COL,commission_entries,reference_id,uuid,NO,null
COL,commission_entries,base_amount,numeric,NO,null
COL,commission_entries,commission_rate,numeric,NO,null
COL,commission_entries,commission_amount,numeric,NO,null
COL,commission_entries,status,character varying(20),YES,'pending'::character varying
COL,commission_entries,approved_by,uuid,YES,null
COL,commission_entries,approved_at,timestamp with time zone,YES,null
COL,commission_entries,payment_id,uuid,YES,null
COL,commission_entries,paid_at,timestamp with time zone,YES,null
COL,commission_entries,period_start,date,YES,null
COL,commission_entries,period_end,date,YES,null
COL,commission_entries,created_at,timestamp with time zone,YES,now()
COL,commission_entries,tenant_id,uuid,YES,null
COL,commission_entries,updated_at,timestamp with time zone,YES,now()
COL,commission_rules,id,uuid,NO,uuid_generate_v4()
COL,commission_rules,company_id,uuid,YES,null
COL,commission_rules,name,character varying(255),NO,null
COL,commission_rules,commission_type,character varying(20),NO,null
COL,commission_rules,calculation_method,character varying(20),NO,null
COL,commission_rules,rate,numeric,YES,null
COL,commission_rules,tiers,jsonb,YES,null
COL,commission_rules,applies_to,character varying(20),YES,'all'::character varying
COL,commission_rules,product_ids,ARRAY,YES,null
COL,commission_rules,category_ids,ARRAY,YES,null
COL,commission_rules,start_date,date,YES,null
COL,commission_rules,end_date,date,YES,null
COL,commission_rules,is_active,boolean,YES,true
COL,commission_rules,created_at,timestamp with time zone,YES,now()
COL,commission_rules,tenant_id,uuid,YES,null
COL,commission_rules,updated_at,timestamp with time zone,YES,now()
COL,companies,id,uuid,NO,uuid_generate_v4()
COL,companies,tenant_id,uuid,NO,null
COL,companies,code,character varying(20),NO,null
COL,companies,name,character varying(255),NO,null
COL,companies,name_en,character varying(255),YES,null
COL,companies,logo_url,text,YES,null
COL,companies,tax_number,character varying(50),YES,null
COL,companies,commercial_register,character varying(50),YES,null
COL,companies,country_code,character varying(3),YES,'SA'::character varying
COL,companies,city,character varying(100),YES,null
COL,companies,address,text,YES,null
COL,companies,postal_code,character varying(20),YES,null
COL,companies,phone,character varying(50),YES,null
COL,companies,email,character varying(255),YES,null
COL,companies,website,character varying(255),YES,null
COL,companies,default_currency,character varying(3),YES,'SAR'::character varying
COL,companies,fiscal_year_start_month,integer,YES,1
COL,companies,tax_system,character varying(50),YES,'vat_sa'::character varying
COL,companies,vat_rate,numeric,YES,15.00
COL,companies,enable_zatca,boolean,YES,false
COL,companies,zatca_settings,jsonb,YES,null
COL,companies,enable_zakat,boolean,YES,false
COL,companies,zakat_calculation_method,character varying(20),YES,'auto'::character varying
COL,companies,zakat_rate,numeric,YES,0.025
COL,companies,inventory_valuation_method,character varying(20),YES,'weighted_average'::character varying
